File	GenProg Repair Status without PREP	GenProg Repair Status with PREP	Category
temp-447-B-bug-17868665-17868702	Repair Not Found	Repair Not Found	2
temp-448-A-bug-16605642-16605763	Repair Not Found	Repair Not Found	2
temp-448-A-bug-16605694-16605763	Repair Not Found	Repair Not Found	2
temp-448-A-bug-16605741-16605763	Repair Not Found	Repair Not Found	2
temp-448-A-bug-18270347-18270389	Repair Not Found	Repair Not Found	2
temp-448-A-bug-18270373-18270389	Repair Not Found	Repair Not Found	2
temp-448-B-bug-16434633-16434643	Repair Not Found	Repair Not Found	2
temp-448-D-bug-11893520-11893572	Repair Not Found	Repair Not Found	2
temp-448-D-bug-15608531-15608543	Repair Not Found	Repair Not Found	2
temp-449-A-bug-7810553-7810643	Repair Not Found	Repair Not Found	2
temp-44-A-bug-185717-185718	Repair Not Found	Repair Not Found	2
temp-44-B-bug-4127336-4127376	Repair Not Found	Repair Not Found	2
temp-44-C-bug-182288-182391	Repair Not Found	Repair Not Found	2
temp-44-C-bug-182380-182391	Repair Not Found	Repair Not Found	2
temp-44-E-bug-13421981-13422200	Repair Not Found	Repair Not Found	2
temp-44-E-bug-13422082-13422200	Repair Not Found	Repair Not Found	2
temp-450-A-bug-12286209-12286212	Repair Not Found	Repair Not Found	2
temp-450-B-bug-11607646-11607713	Repair Not Found	Repair Not Found	2
temp-450-B-bug-14049570-14052082	Repair Not Found	Repair Not Found	2
temp-450-B-bug-15950152-15950193	Repair Not Found	Repair Not Found	2
temp-450-B-bug-18067192-18067205	Repair Not Found	Repair Not Found	2
temp-451-A-bug-17535282-17535360	Repair Not Found	Repair Not Found	2
temp-451-A-bug-17925132-17925142	Repair Not Found	Repair Not Found	2
temp-451-A-bug-17961115-17961228	Repair Not Found	Repair Not Found	2
temp-451-A-bug-17961145-17961228	Repair Not Found	Repair Not Found	2
temp-451-A-bug-17983072-17983088	Repair Not Found	Repair Not Found	2
temp-451-B-bug-17972601-17972639	Repair Not Found	Repair Not Found	2
temp-452-A-bug-10454148-10454157	Repair Not Found	Repair Not Found	2
temp-452-A-bug-10630904-10630909	Repair Not Found	Repair Not Found	2
temp-452-A-bug-11380068-11380090	Repair Not Found	Repair Not Found	2
temp-452-A-bug-11598755-11598783	Repair Not Found	Repair Not Found	2
temp-452-A-bug-14565482-14565492	Repair Not Found	Repair Not Found	2
temp-452-A-bug-14565534-14565547	Repair Not Found	Repair Not Found	2
temp-452-A-bug-17927374-17927396	Repair Not Found	Repair Not Found	2
temp-452-C-bug-7396253-7396321	Repair Not Found	Repair Not Found	2
temp-456-B-bug-15610811-15610834	Repair Not Found	Repair Not Found	2
temp-456-B-bug-16741116-16741248	Repair Not Found	Repair Not Found	2
temp-456-B-bug-16741139-16741161	Repair Not Found	Repair Not Found	2
temp-456-B-bug-16741170-16741248	Repair Not Found	Repair Not Found	2
temp-456-B-bug-16741180-16741248	Repair Not Found	Repair Not Found	2
temp-459-A-bug-15892322-15892355	Repair Not Found	Repair Not Found	2
temp-459-A-bug-17263121-17263183	Repair Not Found	Repair Not Found	2
temp-459-A-bug-17412657-17412668	Repair Not Found	Repair Not Found	2
temp-459-A-bug-18022990-18023051	Repair Not Found	Repair Not Found	2
temp-459-B-bug-18184473-18184553	Repair Not Found	Repair Not Found	2
temp-45-A-bug-14430131-14583799	Repair Not Found	Repair Not Found	2
temp-45-A-bug-14712476-14712493	Repair Not Found	Repair Not Found	2
temp-45-A-bug-16937491-16940862	Repair Not Found	Repair Not Found	2
temp-45-A-bug-9385104-9385119	Repair Not Found	Repair Not Found	2
temp-45-A-bug-9385439-9385455	Repair Not Found	Repair Not Found	2
temp-45-I-bug-194709-194728	Repair Not Found	Repair Not Found	2
temp-45-I-bug-2355913-2356012	Repair Not Found	Repair Not Found	2
temp-45-I-bug-7746583-7746672	Repair Not Found	Repair Not Found	2
temp-460-A-bug-17695764-17695879	Repair Not Found	Repair Not Found	2
temp-463-A-bug-15575153-15575245	Repair Not Found	Repair Not Found	2
temp-463-A-bug-15763973-15764057	Repair Not Found	Repair Not Found	2
temp-463-A-bug-17816556-17816583	Repair Not Found	Repair Not Found	2
temp-463-C-bug-7865736-7865809	Repair Not Found	Repair Not Found	2
temp-464-A-bug-11131308-11131315	Repair Not Found	Repair Not Found	2
temp-465-A-bug-11349322-11349420	Repair Not Found	Repair Not Found	2
temp-466-A-bug-17855919-17856321	Repair Not Found	Repair Not Found	2
temp-466-A-bug-18072621-18072662	Repair Not Found	Repair Not Found	2
temp-466-A-bug-18150952-18150995	Repair Not Found	Repair Not Found	2
temp-466-A-bug-18150961-18150995	Repair Not Found	Repair Not Found	2
temp-466-B-bug-11878026-11878059	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17431108-17431122	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17462031-17462044	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17561164-17561172	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17691358-17691499	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17705290-17705336	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17983507-17983547	Repair Not Found	Repair Not Found	2
temp-467-A-bug-17984686-17984706	Repair Not Found	Repair Not Found	2
temp-467-A-bug-18222333-18222346	Repair Not Found	Repair Not Found	2
temp-467-A-bug-18348607-18348843	Repair Not Found	Repair Not Found	2
temp-467-A-bug-18348808-18348843	Repair Not Found	Repair Not Found	2
temp-467-B-bug-15440653-15441226	Repair Not Found	Repair Not Found	2
temp-467-B-bug-17550709-17551421	Repair Not Found	Repair Not Found	2
temp-467-C-bug-12314070-12314122	Repair Not Found	Repair Not Found	2
temp-468-A-bug-15878270-15878377	Repair Not Found	Repair Not Found	2
temp-469-A-bug-17841611-17841634	Repair Not Found	Repair Not Found	2
temp-46-A-bug-11816636-11816663	Repair Not Found	Repair Not Found	2
temp-46-A-bug-14637287-14637314	Repair Not Found	Repair Not Found	2
temp-46-A-bug-15235161-15235188	Repair Not Found	Repair Not Found	2
temp-46-A-bug-15235172-15235188	Repair Not Found	Repair Not Found	2
temp-46-A-bug-16390380-16390472	Repair Not Found	Repair Not Found	2
temp-46-A-bug-16431297-16431329	Repair Not Found	Repair Not Found	2
temp-46-A-bug-16438491-16438553	Repair Not Found	Repair Not Found	2
temp-46-A-bug-16502690-16544841	Repair Not Found	Repair Not Found	2
temp-46-A-bug-16502851-16544841	Repair Not Found	Repair Not Found	2
temp-46-A-bug-6758730-6758732	Repair Not Found	Repair Not Found	2
temp-46-A-bug-9665641-9665716	Repair Not Found	Repair Not Found	2
temp-471-A-bug-16650404-16650560	Repair Not Found	Repair Not Found	2
temp-471-A-bug-16907665-16907710	Repair Not Found	Repair Not Found	2
temp-471-A-bug-17550066-17550110	Repair Not Found	Repair Not Found	2
temp-471-A-bug-17550079-17550110	Repair Not Found	Repair Not Found	2
temp-471-A-bug-18116553-18116641	Repair Not Found	Repair Not Found	2
temp-472-B-bug-12019776-12074799	Repair Not Found	Repair Not Found	2
temp-474-A-bug-14621689-14621726	Repair Not Found	Repair Not Found	2
temp-474-A-bug-15596467-15596540	Repair Not Found	Repair Not Found	2
temp-474-A-bug-15596503-15596540	Repair Not Found	Repair Not Found	2
temp-474-A-bug-15919849-15919868	Repair Not Found	Repair Not Found	2
temp-474-A-bug-15925943-15925951	Repair Not Found	Repair Not Found	2
temp-474-A-bug-16255550-16255583	Repair Not Found	Repair Not Found	2
temp-474-A-bug-16586599-16586641	Repair Not Found	Repair Not Found	2
temp-474-A-bug-18134905-18134940	Repair Not Found	Repair Not Found	2
temp-475-A-bug-13253543-13253559	Repair Not Found	Repair Not Found	2
temp-475-A-bug-14056728-14056738	Repair Not Found	Repair Not Found	2
temp-475-A-bug-16393233-16393264	Repair Not Found	Repair Not Found	2
temp-475-A-bug-9383880-9383917	Repair Not Found	Repair Not Found	2
temp-475-A-bug-9383902-9383917	Repair Not Found	Repair Not Found	2
temp-475-A-bug-9771242-9771616	Repair Not Found	Repair Not Found	2
temp-476-A-bug-15778161-15778167	Repair Not Found	Repair Not Found	2
temp-476-A-bug-16066033-16066045	Repair Not Found	Repair Not Found	2
temp-476-A-bug-16527981-16528001	Repair Not Found	Repair Not Found	2
temp-476-A-bug-16608008-16608059	Repair Not Found	Repair Not Found	2
temp-476-B-bug-15063999-15064015	Repair Not Found	Repair Not Found	2
temp-478-A-bug-16963331-16963346	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17157936-17157945	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17190950-17190968	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17231633-17231891	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17294884-17294911	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17305274-17305311	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17378880-17378897	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17503156-17503178	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17516725-17516736	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17544897-17544911	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17555253-17555286	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17811132-17811140	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17873513-17873548	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17990334-17990357	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17991371-17991510	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17997322-17997348	Repair Not Found	Repair Not Found	2
temp-478-A-bug-17997337-17997348	Repair Not Found	Repair Not Found	2
temp-478-A-bug-18101429-18101578	Repair Not Found	Repair Not Found	2
temp-478-A-bug-18260254-18260269	Repair Not Found	Repair Not Found	2
temp-478-B-bug-17913677-17913680	Repair Not Found	Repair Not Found	2
temp-479-A-bug-17995073-17995092	Repair Not Found	Repair Not Found	2
temp-479-A-bug-18033506-18033525	Repair Not Found	Repair Not Found	2
temp-479-D-bug-11510194-11510251	Repair Not Found	Repair Not Found	2
temp-47-A-bug-15929232-15929294	Repair Not Found	Repair Not Found	2
temp-47-A-bug-15929255-15929294	Repair Not Found	Repair Not Found	2
temp-47-A-bug-16672494-16672523	Repair Not Found	Repair Not Found	2
temp-47-A-bug-17260366-17260380	Repair Not Found	Repair Not Found	2
temp-47-D-bug-7071163-7071191	Repair Not Found	Repair Not Found	2
temp-480-C-bug-8372581-8372586	Repair Not Found	Repair Not Found	2
temp-484-A-bug-14085371-14085385	Repair Not Found	Repair Not Found	2
temp-485-A-bug-14797884-14797928	Repair Not Found	Repair Not Found	2
temp-485-B-bug-11319856-11319878	Repair Not Found	Repair Not Found	2
temp-485-B-bug-16132346-16132355	Repair Not Found	Repair Not Found	2
temp-488-A-bug-15872585-15891587	Repair Not Found	Repair Found	4
temp-488-A-bug-16435750-16442472	Repair Not Found	Repair Found	4
temp-488-A-bug-17499195-17499231	Repair Not Found	Repair Not Found	2
temp-488-B-bug-8843537-8843565	Repair Not Found	Repair Not Found	2
temp-489-A-bug-9343123-9343126	Repair Not Found	Repair Not Found	2
temp-489-A-bug-9785153-9785163	Repair Not Found	Repair Not Found	2
temp-489-A-bug-9817634-9817673	Repair Not Found	Repair Not Found	2
temp-489-C-bug-15304991-15305031	Repair Not Found	Repair Not Found	2
temp-489-C-bug-15832774-15832808	Repair Not Found	Repair Not Found	2
temp-489-C-bug-17034948-17034962	Repair Not Found	Repair Not Found	2
temp-48-A-bug-216629-216689	Repair Not Found	Repair Not Found	2
temp-490-B-bug-11009648-11009654	Repair Not Found	Repair Not Found	2
temp-491-A-bug-8904979-8904986	Repair Not Found	Repair Not Found	2
temp-491-A-bug-9021796-9021831	Repair Not Found	Repair Not Found	2
temp-492-A-bug-16553332-16553348	Repair Not Found	Repair Not Found	2
temp-492-A-bug-17378673-17378701	Repair Not Found	Repair Not Found	2
temp-492-A-bug-17556761-17556796	Repair Not Found	Repair Not Found	2
temp-492-A-bug-18201113-18201470	Repair Not Found	Repair Not Found	2
temp-492-C-bug-16026643-16026665	Repair Not Found	Repair Not Found	2
temp-492-D-bug-10656788-10656792	Repair Not Found	Repair Not Found	2
temp-493-A-bug-10851567-10851582	Repair Not Found	Repair Not Found	2
temp-493-A-bug-12030065-12030102	Repair Not Found	Repair Not Found	2
temp-493-A-bug-15905307-15905321	Repair Not Found	Repair Not Found	2
temp-493-D-bug-10138857-10138859	Repair Not Found	Repair Not Found	2
temp-493-D-bug-13255641-13255660	Repair Not Found	Repair Not Found	2
temp-493-D-bug-8966973-8968080	Repair Not Found	Repair Not Found	2
temp-493-D-bug-8986704-8986720	Repair Not Found	Repair Not Found	2
temp-493-D-bug-8986717-8986720	Repair Not Found	Repair Not Found	2
temp-494-A-bug-11495821-11495841	Repair Not Found	Repair Not Found	2
temp-495-A-bug-11531225-11531240	Repair Not Found	Repair Not Found	2
temp-495-A-bug-12401275-12401288	Repair Not Found	Repair Not Found	2
temp-495-A-bug-12974475-12974513	Repair Not Found	Repair Not Found	2
temp-495-A-bug-13407847-13407860	Repair Not Found	Repair Not Found	2
temp-495-A-bug-13482184-13482216	Repair Not Found	Repair Not Found	2
temp-495-A-bug-13892979-13893027	Repair Not Found	Repair Not Found	2
temp-495-A-bug-14310369-14310475	Repair Not Found	Repair Not Found	2
temp-495-A-bug-14675479-14675501	Repair Not Found	Repair Not Found	2
temp-495-A-bug-14848743-14848797	Repair Not Found	Repair Not Found	2
temp-495-A-bug-14848767-14848797	Repair Not Found	Repair Not Found	2
temp-495-A-bug-15516089-15516124	Repair Not Found	Repair Not Found	2
temp-495-A-bug-15516107-15516124	Repair Not Found	Repair Not Found	2
temp-495-B-bug-11899820-11899868	Repair Not Found	Repair Not Found	2
temp-496-A-bug-13062587-13062718	Repair Not Found	Repair Not Found	2
temp-499-B-bug-14174938-14175607	Repair Not Found	Repair Not Found	2
temp-499-B-bug-14178268-14178302	Repair Not Found	Repair Not Found	2
temp-49-A-bug-11842934-11842941	Repair Not Found	Repair Not Found	2
temp-49-A-bug-14244702-14244718	Repair Not Found	Repair Not Found	2
temp-49-A-bug-16554120-16554224	Repair Not Found	Repair Not Found	2
temp-49-A-bug-5636802-5636808	Repair Not Found	Repair Not Found	2
temp-49-B-bug-1338572-1338580	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18258396-18258457	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18258406-18258457	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18276798-18276823	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18279795-18282404	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18300085-18300106	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18331331-18331412	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18339931-18340109	Repair Not Found	Repair Not Found	2
temp-4-A-bug-18353377-18353474	Repair Not Found	Repair Not Found	2
temp-4-B-bug-11482920-11482956	Repair Not Found	Repair Not Found	2
temp-4-B-bug-12979060-12979073	Repair Not Found	Repair Not Found	2
temp-4-B-bug-14624010-14624023	Repair Not Found	Repair Not Found	2
temp-4-B-bug-15572268-15572798	Repair Not Found	Repair Not Found	2
temp-4-B-bug-15657822-15658116	Repair Not Found	Repair Not Found	2
temp-4-B-bug-18146691-18146701	Repair Not Found	Repair Not Found	2
temp-501-B-bug-10350396-10350412	Repair Not Found	Repair Not Found	2
temp-504-C-bug-9415737-9415929	Repair Not Found	Repair Not Found	2
temp-507-A-bug-15182420-15182434	Repair Not Found	Repair Not Found	2
temp-508-C-bug-9723059-9723081	Repair Not Found	Repair Not Found	2
temp-509-A-bug-15464759-15464766	Repair Not Found	Repair Not Found	2
temp-509-A-bug-15912013-15912025	Repair Not Found	Repair Not Found	2
temp-509-A-bug-17530294-17530298	Repair Not Found	Repair Not Found	2
temp-509-A-bug-18292753-18292782	Repair Not Found	Repair Not Found	2
temp-509-A-bug-18292759-18292782	Repair Not Found	Repair Not Found	2
temp-509-A-bug-18292773-18292782	Repair Not Found	Repair Not Found	2
temp-509-B-bug-10655714-10655736	Repair Not Found	Repair Not Found	2
temp-509-B-bug-11349359-11354327	Repair Not Found	Repair Not Found	2
temp-509-B-bug-11349371-11354327	Repair Not Found	Repair Not Found	2
temp-509-B-bug-11354302-11354327	Repair Not Found	Repair Not Found	2
temp-509-B-bug-11354306-11354327	Repair Not Found	Repair Not Found	2
temp-509-B-bug-11443863-11443882	Repair Not Found	Repair Not Found	2
temp-509-B-bug-12805138-12805192	Repair Not Found	Repair Not Found	2
temp-50-A-bug-18056138-18056209	Repair Not Found	Repair Not Found	2
temp-50-A-bug-18220832-18220839	Repair Not Found	Repair Not Found	2
temp-510-A-bug-16476833-16476866	Repair Not Found	Repair Not Found	2
temp-513-A-bug-14705967-14705975	Repair Not Found	Repair Not Found	2
temp-513-A-bug-17218572-17263361	Repair Not Found	Repair Not Found	2
temp-513-A-bug-17263331-17263361	Repair Not Found	Repair Not Found	2
temp-513-A-bug-17699049-17699088	Repair Not Found	Repair Not Found	2
temp-513-B1-bug-9753096-9753433	Repair Not Found	Repair Not Found	2
temp-513-B2-bug-9761691-9762415	Repair Not Found	Repair Not Found	2
temp-513-B2-bug-9761755-9762415	Repair Not Found	Repair Not Found	2
temp-514-A-bug-16469896-16470364	Repair Not Found	Repair Not Found	2
temp-515-A-bug-15959180-15959199	Repair Not Found	Repair Not Found	2
temp-515-A-bug-17262493-17262511	Repair Not Found	Repair Not Found	2
temp-515-A-bug-17914736-17914771	Repair Not Found	Repair Not Found	2
temp-515-A-bug-18048173-18048198	Repair Not Found	Repair Not Found	2
temp-515-C-bug-11961760-11961793	Repair Not Found	Repair Not Found	2
temp-515-C-bug-13798865-13798998	Repair Not Found	Repair Not Found	2
temp-515-C-bug-14857200-14857292	Repair Not Found	Repair Not Found	2
temp-515-C-bug-15148880-15148915	Repair Not Found	Repair Not Found	2
temp-518-A-bug-15433041-15433077	Repair Not Found	Repair Not Found	2
temp-518-A-bug-16064998-16065017	Repair Not Found	Repair Not Found	2
temp-518-D-bug-10002685-10002791	Repair Not Found	Repair Not Found	2
temp-519-B-bug-15906702-15907261	Repair Not Found	Repair Not Found	2
temp-519-B-bug-17041730-17043099	Repair Not Found	Repair Not Found	2
temp-519-C-bug-13287280-13287402	Repair Not Found	Repair Not Found	2
temp-519-C-bug-17694725-17694753	Repair Not Found	Repair Not Found	2
temp-519-C-bug-17694737-17694753	Repair Not Found	Repair Not Found	2
temp-522-B-bug-10253684-10253737	Repair Not Found	Repair Not Found	2
temp-522-B-bug-10553360-10553443	Repair Not Found	Repair Not Found	2
temp-522-B-bug-12250003-12250058	Repair Not Found	Repair Not Found	2
temp-527-A-bug-17471442-17471452	Repair Not Found	Repair Not Found	2
temp-527-A-bug-18269258-18269289	Repair Not Found	Repair Not Found	2
temp-52-A-bug-17267648-17267757	Repair Not Found	Repair Not Found	2
temp-52-A-bug-17870503-17870539	Repair Not Found	Repair Not Found	2
temp-533-C-bug-17380362-17380392	Repair Not Found	Repair Not Found	2
temp-533-C-bug-17380371-17380392	Repair Not Found	Repair Not Found	2
temp-533-C-bug-17380379-17380392	Repair Not Found	Repair Found	4
temp-534-A-bug-14106176-14106229	Repair Not Found	Repair Not Found	2
temp-534-B-bug-11003189-11003208	Repair Not Found	Repair Not Found	2
temp-535-A-bug-13831501-13831529	Repair Not Found	Repair Not Found	2
temp-535-A-bug-13875329-13875346	Repair Not Found	Repair Not Found	2
temp-535-A-bug-13949153-13949173	Repair Not Found	Repair Not Found	2
temp-535-A-bug-16312418-16312451	Repair Not Found	Repair Not Found	2
temp-535-A-bug-16459963-16459969	Repair Not Found	Repair Not Found	2
temp-535-A-bug-16989379-16989390	Repair Not Found	Repair Not Found	2
temp-535-A-bug-17193246-17193256	Repair Not Found	Repair Not Found	2
temp-535-A-bug-17699984-17700006	Repair Not Found	Repair Not Found	2
temp-535-A-bug-17712515-17712518	Repair Not Found	Repair Not Found	2
temp-535-A-bug-18162703-18162711	Repair Not Found	Repair Not Found	2
temp-538-C-bug-12882080-12882098	Repair Not Found	Repair Not Found	2
temp-53-C-bug-10604859-10605014	Repair Not Found	Repair Not Found	2
temp-53-C-bug-10604869-10605014	Repair Not Found	Repair Not Found	2
temp-540-A-bug-17978917-17978962	Repair Not Found	Repair Not Found	2
temp-544-A-bug-12685461-12685474	Repair Not Found	Repair Not Found	2
temp-544-B-bug-11393115-11393166	Repair Not Found	Repair Not Found	2
temp-544-B-bug-11486333-11486393	Repair Not Found	Repair Not Found	2
temp-545-D-bug-12333426-12333581	Repair Not Found	Repair Not Found	2
temp-545-D-bug-12488298-12488468	Repair Not Found	Repair Not Found	2
temp-545-D-bug-12632036-12632228	Repair Not Found	Repair Not Found	2
temp-546-A-bug-17982380-17982482	Repair Not Found	Repair Not Found	2
temp-546-A-bug-17982381-17982411	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18027083-18027120	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18055656-18055702	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18056399-18056461	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18061038-18061048	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18092227-18092268	Repair Not Found	Repair Not Found	2
temp-546-A-bug-18287587-18287605	Repair Not Found	Repair Not Found	2
temp-549-G-bug-13787679-13787739	Repair Not Found	Repair Not Found	2
temp-550-A-bug-17839318-17839327	Repair Not Found	Repair Not Found	2
temp-550-B-bug-15500226-15500279	Repair Not Found	Repair Not Found	2
temp-550-C-bug-12558182-12558217	Repair Not Found	Repair Not Found	2
temp-550-D-bug-11436015-11436034	Repair Not Found	Repair Not Found	2
temp-550-D-bug-13871551-13871574	Repair Not Found	Repair Not Found	2
temp-551-A-bug-13415047-13415071	Repair Not Found	Repair Not Found	2
temp-551-A-bug-13484218-13484381	Repair Not Found	Repair Not Found	2
temp-551-A-bug-15909232-15909256	Repair Not Found	Repair Not Found	2
temp-552-B-bug-16928615-16929418	Repair Not Found	Repair Not Found	2
temp-553-A-bug-11882324-11882330	Repair Not Found	Repair Not Found	2
temp-553-B-bug-11750480-11750562	Repair Not Found	Repair Not Found	2
temp-555-A-bug-11925536-11925583	Repair Not Found	Repair Not Found	2
temp-556-A-bug-18015452-18015474	Repair Not Found	Repair Not Found	2
temp-556-A-bug-18015464-18015474	Repair Not Found	Repair Not Found	2
temp-556-B-bug-12845002-12845025	Repair Not Found	Repair Not Found	2
temp-557-A-bug-12242881-12242918	Repair Not Found	Repair Not Found	2
temp-557-A-bug-12825840-12825854	Repair Not Found	Repair Not Found	2
temp-557-A-bug-12901400-12901414	Repair Not Found	Repair Not Found	2
temp-558-A-bug-13727956-13728017	Repair Not Found	Repair Not Found	2
temp-558-A-bug-13787872-13788007	Repair Not Found	Repair Not Found	2
temp-55-A-bug-251673-251675	Repair Not Found	Repair Not Found	2
temp-55-A-bug-9385409-9385429	Repair Not Found	Repair Not Found	2
temp-55-A-bug-9385434-9385438	Repair Not Found	Repair Not Found	2
temp-55-C-bug-5130555-5130613	Repair Not Found	Repair Not Found	2
temp-55-C-bug-708086-708098	Repair Not Found	Repair Not Found	2
temp-560-A-bug-16286762-16286773	Repair Not Found	Repair Not Found	2
temp-560-B-bug-12463402-12463428	Repair Not Found	Repair Not Found	2
temp-560-B-bug-12804327-12804342	Repair Not Found	Repair Not Found	2
temp-560-B-bug-12817688-12817730	Repair Not Found	Repair Found	4
temp-560-B-bug-15962249-15962326	Repair Not Found	Repair Not Found	2
temp-560-C-bug-12795136-12795149	Repair Not Found	Repair Not Found	2
temp-567-A-bug-15485089-15485103	Repair Not Found	Repair Not Found	2
temp-567-A-bug-17981702-17981722	Repair Not Found	Repair Not Found	2
temp-567-A-bug-17992397-17992494	Repair Not Found	Repair Not Found	2
temp-569-B-bug-14103553-14103566	Repair Not Found	Repair Not Found	2
temp-570-B-bug-13182087-13182283	Repair Not Found	Repair Not Found	2
temp-570-B-bug-13933729-13938156	Repair Not Found	Repair Not Found	2
temp-570-B-bug-14174961-14174992	Repair Not Found	Repair Not Found	2
temp-570-B-bug-16196476-16196625	Repair Not Found	Repair Not Found	2
temp-570-B-bug-16196601-16196625	Repair Not Found	Repair Not Found	2
temp-570-B-bug-16693720-16693848	Repair Not Found	Repair Not Found	2
temp-570-B-bug-17697041-17697056	Repair Not Found	Repair Not Found	2
temp-572-A-bug-14754329-14757290	Repair Not Found	Repair Not Found	2
temp-574-A-bug-13208278-13208318	Repair Not Found	Repair Not Found	2
temp-577-A-bug-17533277-17533432	Repair Not Found	Repair Not Found	2
temp-577-A-bug-17687705-17687748	Repair Not Found	Repair Not Found	2
temp-578-A-bug-13134771-13134870	Repair Not Found	Repair Not Found	2
temp-578-A-bug-13134830-13134870	Repair Not Found	Repair Not Found	2
temp-578-A-bug-13134845-13134870	Repair Not Found	Repair Not Found	2
temp-579-C-bug-13239816-13239885	Repair Not Found	Repair Not Found	2
temp-57-A-bug-650270-650274	Repair Not Found	Repair Not Found	2
temp-581-A-bug-15848102-15848116	Repair Not Found	Repair Not Found	2
temp-581-A-bug-16758403-16758411	Repair Not Found	Repair Not Found	2
temp-581-A-bug-16943262-16943281	Repair Not Found	Repair Not Found	2
temp-581-A-bug-17701592-17701608	Repair Not Found	Repair Not Found	2
temp-581-A-bug-17971620-17971663	Repair Not Found	Repair Not Found	2
temp-581-B-bug-15257040-15257080	Repair Not Found	Repair Not Found	2
temp-583-A-bug-14352884-14352890	Repair Not Found	Repair Not Found	2
temp-583-A-bug-16805140-16805144	Repair Not Found	Repair Not Found	2
temp-584-B-bug-18341675-18341697	Repair Not Found	Repair Not Found	2
temp-584-D-bug-13454800-13455057	Repair Not Found	Repair Not Found	2
temp-586-C-bug-13615252-13615263	Repair Not Found	Repair Not Found	2
temp-588-A-bug-15948639-15948650	Repair Not Found	Repair Not Found	2
temp-588-B-bug-15035408-15035413	Repair Not Found	Repair Not Found	2
temp-588-B-bug-15570992-15571069	Repair Not Found	Unknown	Unknown
temp-588-B-bug-15571164-15571174	Repair Not Found	Repair Not Found	2
temp-589-J-bug-14170066-14170089	Repair Not Found	Repair Not Found	2
temp-58-A-bug-18163826-18163845	Repair Not Found	Repair Not Found	2
temp-590-A-bug-14165681-14165761	Repair Not Found	Repair Not Found	2
temp-591-A-bug-16038002-16038018	Repair Not Found	Repair Not Found	2
temp-591-A-bug-16264152-16264245	Repair Not Found	Repair Not Found	2
temp-591-A-bug-17322396-17322424	Repair Not Found	Repair Not Found	2
temp-592-B-bug-14414041-14414083	Repair Not Found	Repair Not Found	2
temp-592-C-bug-14162536-14162647	Repair Not Found	Repair Not Found	2
temp-592-C-bug-15431739-15431767	Repair Not Found	Repair Not Found	2
temp-596-B-bug-14891907-14891915	Repair Not Found	Repair Not Found	2
temp-598-B-bug-17392756-17392766	Repair Not Found	Repair Not Found	2
temp-598-D-bug-14335118-14335129	Repair Not Found	Repair Not Found	2
temp-599-B-bug-15615019-15615020	Repair Not Found	Repair Not Found	2
temp-5-A-bug-11082258-11082263	Repair Not Found	Repair Not Found	2
temp-5-A-bug-15644200-15644332	Repair Not Found	Repair Not Found	2
temp-5-A-bug-9945616-9945857	Repair Not Found	Repair Not Found	2
temp-5-B-bug-10349903-10349909	Repair Not Found	Repair Not Found	2
temp-5-B-bug-10350073-10350082	Repair Not Found	Repair Not Found	2
temp-5-C-bug-4368845-4368854	Repair Not Found	Repair Not Found	2
temp-600-A-bug-18147663-18147679	Repair Not Found	Repair Not Found	2
temp-600-A-bug-18147672-18147679	Repair Not Found	Repair Not Found	2
temp-604-A-bug-14841012-14841153	Repair Not Found	Repair Not Found	2
temp-604-A-bug-14844291-14844409	Repair Not Found	Repair Not Found	2
temp-604-A-bug-15615666-15615740	Repair Not Found	Repair Not Found	2
